﻿NUM_REG;NOMBRE_COMERCIAL;TELEFONO;CALLE;PROVINCIA;LOCALIDAD;MUNICIPIO;CODIGO_POSTAL;NUMERO
47-E1-00239;SANCHEZ MARTIN, MARIA ALMUDENA;983379614;AVDA  RAMON PRADERA;VALLADOLID;VALLADOLID;VALLADOLID;47009;12
47-E1-00241;MARTIN DEL CAMPO, ANA MARIA;;CALLE ANCHA,;VALLADOLID;MUDARRA (LA);MUDARRA, LA;;8
47-E1-00249;SOBRINO MORENO, ALVARO;;PASEO JUAN CARLOS I;VALLADOLID;VALLADOLID;VALLADOLID;47013;11
47-E1-00251;PELETEIRO BENITO, ALICIA;983221788;PASEO ARCO DE LADRILLO;VALLADOLID;VALLADOLID;VALLADOLID;47013;29
47-E1-00268;GARCIA GARCIA, JESUS MANUEL;983552192;CALLE MATAS ALTAS;VALLADOLID;BOECILLO;BOECILLO;47151;2
49-E1-00003;FERNANDEZ DELGADO, MARIA LUISA;980557598;CALLE ARGENTINA;ZAMORA;ZAMORA;ZAMORA;49030;32
49-E1-00028;ARRIBAS CATOIRA, GONZALO / MONTESINOS HERNANDEZ, MARIA AURORA;980532022;CALLE SAN TORCUATO;ZAMORA;ZAMORA;ZAMORA;49014;46
49-E1-00047;ABAD BLANCO, COVADONGA / ABAD BLANCO, JORGE;980522066;AVDA  VICTOR GALLEGO;ZAMORA;ZAMORA;ZAMORA;49009;24
49-E1-00064;PRIETO NIETO, ANA BELEN;980699153;CALLE ESTEVEZ;ZAMORA;PELEAGONZALO;PELEAGONZALO;49880;7
24-E1-00186;GONZALEZ VILLADANGOS, PILAR;;CALLE PADRE ANGEL MARTINEZ FUERTES;LEON;VILLADANGOS DEL PARAMO;VILLADANGOS DEL PÁRAMO;24392;37
24-E1-00187;GARCIA RODRIGUEZ, MARIA ENCARNACION;;CALLE PALACIO (EL);LEON;RIEGO DE LA VEGA;RIEGO DE LA VEGA;24794;25
24-E1-00188;SECO MARTIN, NURIA PILAR;;CALLE DOCTOR VELEZ;LEON;SANTA MARINA DEL REY;SANTA MARINA DEL REY;24393;15
24-E1-00189;DEL RIO PEREZ, PEDRO;987337151;CALLE MAYOR;LEON;QUINTANA DE RUEDA;VALDEPOLO;24930;S/N
24-E1-00192;CAMPOS FIDALGO, BRENDA;;CALLE REAL;LEON;SAN JUSTO DE LA VEGA;SAN JUSTO DE LA VEGA;24710;35
24-E1-00193;LIEBANA ARIAS, KEVIN;;AVDA  CONSTITUCION (LA);LEON;SAHAGUN;SAHAGÚN;24320;83
24-E1-00196;GOMEZ ALAIZ, JUAN CARLOS;;CALLE REAL;LEON;VILLAOBISPO DE LAS REGUERAS;VILLAQUILAMBRE;24012;23
24-E1-00201;VIOLA MORATO, FRANCISCA;;CALLE REAL;LEON;VILLARES DE ORBIGO;VILLARES DE ÓRBIGO;24288;9
24-E1-00202;VAZQUEZ SALOM, CARMEN;;AVDA  PLAZA (LA);LEON;BUSTILLO DEL PARAMO;BUSTILLO DEL PÁRAMO;24357;18
24-E1-00205;DE LA FUENTE GEIJO, MARIA PILAR;;CALLE JOSE CORDERO;LEON;VAL DE SAN LORENZO;VAL DE SAN LORENZO;24717;S/N
24-E1-00206;GARCIA GONZALEZ, MARIA ANGELES;987384415;CALLE DOCTOR PAGIN ALLENDE;LEON;ZOTES DEL PARAMO;ZOTES DEL PÁRAMO;24791;4
24-E1-00208;ALZAGA GARCIA, JAIME;;CTRA  CABOALLES;LEON;LORENZANA;CUADROS;24122;S/N
24-E1-00211;DE BENITO MARTINEZ, CRISTINA;;AVDA  PRINCIPAL;LEON;LLAMAS DE LA RIBERA;LLAMAS DE LA RIBERA;24271;60
24-E1-00213;GARCIA ALVAREZ, NURIA;987664200;CALLE CARRO PINILLAS;LEON;JIMENEZ DE JAMUZ;SANTA ELENA DE JAMUZ;24767;S/N
24-E1-00214;ANDRES CANDANEDO, JOSE ALFREDO / RODRIGUEZ FERNANDEZ, ROSARIO;987458156;AVDA  SEVERO GOMEZ NUÑEZ;LEON;CUBILLOS DEL SIL;CUBILLOS DEL SIL;24492;0
24-E1-00217;LLAMAS ANDRES, FELIX;;CALLE REYES LEONESES;LEON;LEON;LEÓN;24008;15
24-E1-00219;LOPEZ PONCELAS, ENRIQUE;;CALLE ENTRAYO (EL);LEON;POMBRIEGO;BENUZA;24389;3
24-E1-00220;CRUZ SANCHEZ, JOSE;;CALLE SERNA (LA);LEON;FRESNO DE LA VEGA;FRESNO DE LA VEGA;24223;8
24-E1-00223;RUA RODRIGUEZ, ELENA;;CALLE ISIDRO ARIAS;LEON;NOCEDA;NOCEDA DEL BIERZO;24319;S/N
24-E1-00225;FRECHA FERREIRO, SILVIA;;CALLE VIRGEN DE LAS ANGUSTIAS;LEON;POBLADURA DE PELAYO GARCIA;POBLADURA DE PELAYO GARCÍA;24249;14
24-E1-00226;CALLEJA BARBA, MARIA ANGELES;987787085;PLAZA MAYOR;LEON;CEA;CEA;24174;S/N
24-E1-00236;MIRAGAYA PRIETO, MIGUEL ANGEL / MUIÑOS CAMPOS, MARIA DEL CARMEN;;AVDA  PICOS DE EUROPA;LEON;CUBILLAS DE RUEDA;CUBILLAS DE RUEDA;24940;49
24-E1-00237;MORENO CARRILLO, JOSE LUIS;;PASEO DAMAS (LAS);LEON;MIÑAMBRES DE LA VALDUERNA;VILLAMONTÁN DE LA VALDUERNA;24765;0
24-E1-00240;GONZALEZ VEGA, ANA MARIA;;CALLE MOLINO;LEON;VILLAMARTIN DE DON SANCHO;VILLAMARTÍN DE DON SANCHO;24344;S/N
24-E1-00241;SUAREZ ANGULO, CARMEN;;CALLE ESCUELA GRANJA;LEON;LAGUNA DALGA;LAGUNA DALGA;24248;3
24-E1-00243;LAFUENTE SANCHEZ, ELENA;;CALLE PABLO DIEZ;LEON;VEGAQUEMADA;VEGAQUEMADA;24152;S/N
24-E1-00246;GERVASI VIDAL, JUAN JOSE;;CALLE SAN JULIAN;LEON;QUINTANA DEL CASTILLO;QUINTANA DEL CASTILLO;24397;17
24-E1-00247;QUIÑONES PEREZ, PABLO;987590203;CALLE NUEVA;LEON;SANTA MARIA DE ORDAS;SANTA MARÍA DE ORDÁS;;3
24-E1-00252;DE LA CUESTA MELGAR, EVA;;CALLE REAL;LEON;VALDESANDINAS;VILLAZALA;24763;37
24-E1-00256;TATO MARTINEZ, ELSA;;AVDA  ESPINA (LA);LEON;MATARROSA DEL SIL;TORENO;24460;42
24-E1-00259;ALVAREZ OTERO, NATALIA;;CTRA  PANDORADO;LEON;SOPEÑA DE CARNEROS;VILLAOBISPO DE OTERO;24719;S/N
24-E1-00260;LOBO MARTIN DE JORGE, CARLOS;;CALLE TELENO (EL);LEON;TABUYO DEL MONTE;LUYEGO;24721;18
24-E1-00267;GARNELO BLANCO, MARIA MONTSERRAT;;CTRA  MEDULAS (LAS);LEON;CARUCEDO;CARUCEDO;24442;S/N
24-E1-00268;LOPEZ GONZALEZ, AMOR MARIA;;CALLE ERAS (LAS);LEON;BARRIENTOS;VALDERREY;24394;S/N
24-E1-00269;DELAS TATO, MARIA LUISA / DELAS VEGA, JOAQUIN;987619153;AVDA  MURALLAS (LAS);LEON;ASTORGA;ASTORGA;24700;62
24-E1-00270;VALCARCEL SALGADO, MARIA PILAR;;CALLE CARBA (LA);LEON;AUDANZAS DEL VALLE;ANTIGUA, LA;24796;23
24-E1-00272;TASCON GONZALEZ, AZUCENA;;AVDA  SAN VICENTE;LEON;URDIALES DEL PARAMO;URDIALES DEL PÁRAMO;24248;3
24-E1-00276;MARTINEZ FERNANDEZ, ANGEL;;PLAZA ERA GRANDE;LEON;BAÑA (LA);ENCINEDO;24746;0
24-E1-00279;SAAVEDRA MORAN, ANA ISABEL;987783652;CALLE CARCAVA (LA);LEON;JOARILLA DE LAS MATAS;JOARILLA DE LAS MATAS;24324;11
24-E1-00283;MILLAN GARCIA, MARIA PILAR;;CTRA  PUEBLA DE SANABRIA;LEON;PONFERRADA;PONFERRADA;24400;S/N
24-E1-00285;FERNANDEZ RODILLA, BELEN;;CALLE MAYOR;LEON;ALGADEFE;ALGADEFE;24238;45
24-E1-00286;DE MARINO CABA, ANGELES JULIA;;CALLE PASO;LEON;VILLAMANDOS;VILLAMANDOS;24238;10
24-E1-00291;SALVADOR SANCHEZ, FERNANDO;987338600;CALLE CARRETERA (LA);LEON;ALBIRES;IZAGRE;24293;24
24-E1-00293;GOMEZ DOMINGUEZ, ANGELES;;CALLE LAGUNA;LEON;GRAJAL DE CAMPOS;GRAJAL DE CAMPOS;;11
24-E1-00297;GARCIA MARTINEZ, MARIA DEL CARMEN;;CALLE SUSANA GONZALEZ;LEON;BEMBIBRE;BEMBIBRE;24300;41
24-E1-00299;PANADERO HERNANDEZ, JUAN CARLOS;;CALLE UNICA;LEON;OSEJA DE SAJAMBRE;OSEJA DE SAJAMBRE;;0
24-E1-00303;GARCIA ARIAS, ALMUDENA;987405457;AVDA  FERROCARRIL;LEON;PONFERRADA;PONFERRADA;24400;25
24-E1-00307;GARCIA ARIAS, MARIA TRINIDAD;;CALLE TERESA MONJE;LEON;TROBAJO DEL CAMINO;SAN ANDRÉS DEL RABANEDO;24010;3
24-E1-00309;HERRADON MUÑOZ, JAVIER;;CALLE SAN IGNACIO DE LOYOLA;LEON;SAN ANDRES DEL RABANEDO;SAN ANDRÉS DEL RABANEDO;24010;58
24-E1-00311;ALVAREZ LERA, VICTOR /DELGADO ALVAREZ, SARA;;CALLE SANTA ANA;LEON;CABAÑAS RARAS;CABAÑAS RARAS;24412;S/N
24-E1-00314;BERMUDEZ BOBILLO, JOSE RAMON;;CALLE AVDA. DE ASTURIAS;LEON;COMPOSTILLA;PONFERRADA;24492;110
24-E1-00317;FERNANDEZ VILAS, SILVIA / RODRIGUEZ SECO, DANIEL;;CALLE MAYOR;LEON;ROBLA (LA);ROBLA, LA;;8
24-E1-00326;RODRIGUEZ TOBIO, ADRIAN;;AVDA  RIO LUNA;LEON;RIOSECO DE TAPIA;RIOSECO DE TAPIA;24275;37
24-E1-00328;PADILLA GARCIA, MARIA DEL CARMEN;;AVDA  CONSTANTINO GANCEDO;LEON;VILLABLINO;VILLABLINO;24100;27
24-E1-00331;FERNANDEZ PRADO, MARIA CRUZ;;CALLE AZORIN;LEON;TROBAJO DEL CAMINO;SAN ANDRÉS DEL RABANEDO;;85
24-E1-00334;RUIZ MARTIL, CONCEPCION;;CALLE CTRA. LEON-COLLANZO;LEON;VILLAQUILAMBRE;VILLAQUILAMBRE;;7
34-E1-00001;TRANCHO ARAGON, VIRGINIA;979720277;CALLE MALDONADO;PALENCIA;PALENCIA;PALENCIA;34003;S/N
34-E1-00002;MONTE RUIZ, FELIPE;979133150;CALLE GENERAL FRANCO;PALENCIA;ALAR DEL REY;ALAR DEL REY;;12
34-E1-00005;MELENDRE ARAGON, PATRICIA;979742114;CALLE BARRIO Y MIER;PALENCIA;PALENCIA;PALENCIA;34001;8
34-E1-00007;RAMOS MARTINEZ, DANIEL;979833218;CALLE NATALIO REDONDO;PALENCIA;BECERRIL DE CAMPOS;BECERRIL DE CAMPOS;34310;8
34-E1-00008;PRIEGO OBREGON, CRISTINO;979817361;CALLE CONDE GARAY;PALENCIA;OSORNO;OSORNO LA MAYOR;34460;63
34-E1-00009;MIGUEL GIL, ELISA;979784031;CALLE REAL;PALENCIA;MAGAZ DE PISUERGA;MAGAZ DE PISUERGA;34220;5
34-E1-00011;LOPEZ VIDAL, ALBERTO;;CALLE JOSE ANTONIO PRIMO DE RIVERA;PALENCIA;CARRION DE LOS CONDES;CARRIÓN DE LOS CONDES;34120;6
34-E1-00016;NAJERA GARCIA, JOSE LUIS;979830129;PLAZA ESPAÑA;PALENCIA;PAREDES DE NAVA;PAREDES DE NAVA;;1
34-E1-00019;SANZ CID, LUIS;979780268;AVDA  ABILIO CALDERON;PALENCIA;DUEÑAS;DUEÑAS;34210;23
34-E1-00020;SALVADOR RIVAS, AUREA;979792096;CALLE IGLESIA (LA);PALENCIA;QUINTANA DEL PUENTE;QUINTANA DEL PUENTE;34250;5
34-E1-00023;ZAMARRIEGO FERNANDEZ, JUAN PABLO;979770898;AVDA  PRIMERO DE JUNIO;PALENCIA;VENTA DE BAÑOS;VENTA DE BAÑOS;34200;46
34-E1-00027;SANCHEZ MARTIN, IRENE;;CALLE CARRETERA;PALENCIA;SAN SALVADOR DE CANTAMUDA;PERNÍA, LA;34847;0
34-E1-00032;DAVARA SANCHEZ, ALMUDENA;979887220;PLAZA MAYOR;PALENCIA;CASTRILLO DE VILLAVEGA;CASTRILLO DE VILLAVEGA;34478;S/N
34-E1-00033;GALLO DAMAS, MARIA SONIA;;CALLE RIO (DEL);PALENCIA;LANTADILLA;LANTADILLA;34468;S/N
34-E1-00036;PUENTE RODRIGUEZ, JOSE RAMON;979122834;CALLE SANTIAGO AMON;PALENCIA;AGUILAR DE CAMPOO;AGUILAR DE CAMPOO;34800;12
34-E1-00037;BLAZQUEZ DE CASTRO, FRANCISCO JAVIER;;AVDA  VALDEGUDIN;PALENCIA;VILLAMURIEL DE CERRATO;VILLAMURIEL DE CERRATO;34190;9
34-E1-00049;REVILLA TORRIJOS, MARIA TERESA;979741036;CALLE MAYOR PRINCIPAL;PALENCIA;PALENCIA;PALENCIA;34001;104
34-E1-00050;CONDE ZAPATERO, AMPARO;979154127;CALLE HUERTOS (LOS);PALENCIA;SAN CEBRIAN DE CAMPOS;SAN CEBRIÁN DE CAMPOS;34429;4
34-E1-00051;RODRIGUEZ BARBERO, MARIA GUADALUPE;979776197;AVDA  AGUILERA;PALENCIA;VILLAMURIEL DE CERRATO;VILLAMURIEL DE CERRATO;34190;1
34-E1-00052;BECERRIL RAMOS, RAFAEL;979751687;CALLE COLON;PALENCIA;PALENCIA;PALENCIA;34002;20
34-E1-00065;RUIZ ZORRILLA SENIN, MARIA SARA;979890024;CALLE HUERTAS (LAS);PALENCIA;SALDAÑA;SALDAÑA;;1
34-E1-00066;MARTINEZ CISNEROS, BEATRIZ;979860380;CTRA  MAGDALENA (LA);PALENCIA;SANTIBAÑEZ DE LA PEÑA;SANTIBÁÑEZ DE LA PEÑA;34885;25
34-E1-00067;ORTEGA FERNANDEZ, MARIA CARMEN;979851954;CALLE HERRADURA (LA);PALENCIA;GUARDO;GUARDO;34880;2
34-E1-00078;GARCIA MALVAR GUTIERREZ, FRANCISCO;;CALLE FRANCISCO VIGHI;PALENCIA;PALENCIA;PALENCIA;;S/N
34-E1-00080;MERINO LOZANO, VALENTIN;979742479;CALLE HERMANOS LOPEZ FRANCOS;PALENCIA;PALENCIA;PALENCIA;34003;1
34-E1-00085;RODRIGUEZ BARBERO, EMILIO;979744459;PLAZA CERVANTES;PALENCIA;PALENCIA;PALENCIA;34005;1
34-E1-00086;VELASCO GARCIA, JOSE IGNACIO;979165326;AVDA  VALLADOLID;PALENCIA;PALENCIA;PALENCIA;34004;29
34-E1-00087;DE LA FUENTE MARCOS, MARIA BEATRIZ;;PLAZA RABI SEM TOB;PALENCIA;PALENCIA;PALENCIA;34004;4
34-E1-00088;HERNANDEZ TESORERO, NURIA;979743536;CALLE ABETOS (LOS);PALENCIA;PALENCIA;PALENCIA;34003;4
34-E1-00094;ARIAS BARRA, JUAN ALFONSO;;AVDA  CONSTITUCION (DE LA);PALENCIA;AGUILAR DE CAMPOO;AGUILAR DE CAMPOO;;26
37-E1-00003;BECERRO CERECEDA, MARIA TERESA;;CALLE SALVADOR;SALAMANCA;SALAMANCA;SALAMANCA;37003;0
37-E1-00004;MARTIN HERNANDEZ, LAURA;;CALLE PALOMA;SALAMANCA;ALBA DE TORMES;ALBA DE TORMES;;S/N
37-E1-00010;CARBALLO CUADRADO, ANA MARIA;;PASEO ESTACION;SALAMANCA;SALAMANCA;SALAMANCA;37004;53
37-E1-00012;BRUSI ROMO, MARINO;;CALLE MAYOR DE SANCHEZ OCAÑA;SALAMANCA;BEJAR;BÉJAR;37700;32
37-E1-00014;RUEDA BLANCO, JUAN FRANCISCO;;AVDA  CAMPOAMOR;SALAMANCA;SALAMANCA;SALAMANCA;37003;26
37-E1-00019;HERNANDEZ IGLESIAS, MARIA SAGRARIO;;CALLE LARGA;SALAMANCA;TAMAMES;TAMAMES;37600;89
37-E1-00035;APARICIO FERNANDEZ DE GATTA, ELISA;;CALLE LARGA;SALAMANCA;VILLAVIEJA DE YELTES;VILLAVIEJA DE YELTES;37260;2
37-E1-00036;FLORES ESTADES, ANGEL JULIO;;CALLE NUESTRA SEÑORA DE LA MISERICORDIA;SALAMANCA;CANTALAPIEDRA;CANTALAPIEDRA;37400;14
37-E1-00038;DE DIOS CABEZAS, ALEJANDRO;;AVDA  PORTUGAL;SALAMANCA;SALAMANCA;SALAMANCA;37006;82
37-E1-00043;ACEDO DEL POZO, MARIA CONCEPCION;;CALLE ALFONSO DE CASTRO;SALAMANCA;SALAMANCA;SALAMANCA;37005;21
37-E1-00049;GUTIERREZ NAVARRO, CARMEN;;CALLE ARZOBISPO ALMARAZ;SALAMANCA;VELLES (LA);VELLÉS, LA;37427;2
37-E1-00055;GARCIA SANCHEZ, MARIA LOURDES;;CALLE RODEROS;SALAMANCA;LEDESMA;LEDESMA;37100;S/N
37-E1-00056;CASADO NORATO, MARIA NATIVIDAD;;LUGAR BARREROS;SALAMANCA;MIRANDA DEL CASTAÑAR;MIRANDA DEL CASTAÑAR;;6
37-E1-00057;RUEDA BLANCO, MARIA MERCEDES;;CALLE AVILA;SALAMANCA;SALAMANCA;SALAMANCA;37004;15
37-E1-00058;MARTIN GARCIA, INES;;PLAZA JULIAN COCA;SALAMANCA;GUIJUELO;GUIJUELO;37770;11
37-E1-00064;DE ORAA MORTE, MARIA PALOMA;;CALLE MARÍA AUXILIADORA;SALAMANCA;SALAMANCA;SALAMANCA;37005;45
37-E1-00072;MATEOS RODRIGUEZ, MARIA DOLORES / MATEO MATEOS, DOLORES;;AVDA  VILLAS;SALAMANCA;VILLORIA;VILLORIA;37339;44
37-E1-00073;GOMEZ GOSALVEZ, MARIA VICTORIA;;CALLE REINA SOFIA;SALAMANCA;LEDRADA;LEDRADA;37730;36
37-E1-00074;OLLEROS SANTOS RUIZ, MARIA AMALIA;;PLAZA PUERTA DE AVILA;SALAMANCA;BEJAR;BÉJAR;37700;22
37-E1-00079;GONZALEZ SANCHEZ, ROCIO / MATEOS HERNANDEZ, LAURA;;CALLE ROLLO;SALAMANCA;SALAMANCA;SALAMANCA;37003;62
37-E1-00081;SANCHEZ AVILA, ADELA;;CALLE GRAN VIA;SALAMANCA;SALAMANCA;SALAMANCA;37001;24
37-E1-00086;DE LA PEÑA HERNANDEZ, CARLOS;;PLZLA JEAN MONET;SALAMANCA;SALAMANCA;SALAMANCA;;1
37-E1-00090;CABO HARGUINDEY, ROSA MARIA;;CALLE LAGUNA;SALAMANCA;CIUDAD RODRIGO;CIUDAD RODRIGO;37500;5
37-E1-00092;MARTIN MARTIN, CRISANTO;;PLAZA BRETON;SALAMANCA;SALAMANCA;SALAMANCA;37001;10
37-E1-00093;MIRALLES PUENTE, AGUSTIN;;PASEO DOCTOR TORRES VILLARROEL;SALAMANCA;SALAMANCA;SALAMANCA;37006;45
37-E1-00094;GONZALEZ MARTIN, MARCOS;;CALLE LUIS VIVES;SALAMANCA;SALAMANCA;SALAMANCA;37006;13
37-E1-00096;FUENTES FERNANDEZ, MARTA MARIA;;AVDA  COMUNEROS;SALAMANCA;SALAMANCA;SALAMANCA;37003;25
37-E1-00097;RECIO FLEMMICH, JAVIER ERNESTO;;CALLE TORO;SALAMANCA;SALAMANCA;SALAMANCA;37002;70
37-E1-00098;RODRIGUEZ MARTIN, ELENA;;CALLE MARIA AUXILIADORA;SALAMANCA;SALAMANCA;SALAMANCA;37004;74
37-E1-00099;SANCHEZ RUBIO, MARIA ISABEL;;PASEO FLORENCIO MARCOS;SALAMANCA;SALAMANCA;SALAMANCA;37008;21
37-E1-00102;PARADINAS RODRIGUEZ, MARIA ROSA;;PASEO GRAN CAPITAN;SALAMANCA;SALAMANCA;SALAMANCA;37006;17
37-E1-00109;CIURANA SANCHEZ, JUAN FERNANDO;;CALLE COMERCIO;SALAMANCA;SALAMANCA;SALAMANCA;37006;2
37-E1-00111;MANGAS HERNANDEZ, DANIEL;;CALLE MIRANDA;SALAMANCA;CEPEDA;CEPEDA;37656;2
37-E1-00123;MARTIN SIMON, MYRIAM;;CTRA  MADRID;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;37900;79
37-E1-00126;PEREZ DEL MOLINO BERNAL, MARIA ELENA;;CALLE RECREO;SALAMANCA;BEJAR;BÉJAR;37700;12
37-E1-00139;SANCHEZ TOCINO, MONTSERRAT;;CALLE ARRABAL;SALAMANCA;HORCAJO DE MONTEMAYOR;HORCAJO DE MONTEMAYOR;37712;8
37-E1-00144;CALZADA SANCHEZ, ANA NOELIA;;CALLE SALAS POMBO;SALAMANCA;SERRADILLA DEL ARROYO;SERRADILLA DEL ARROYO;37531;S/N
37-E1-00146;SANCHEZ SANCHEZ, LUIS MANUEL;;CALLE CARCABA;SALAMANCA;TORDILLOS;TORDILLOS;;46
37-E1-00150;CARDEDAL MAYORAL, ELENA;;CALLE ERMITA;SALAMANCA;CESPEDOSA DE TORMES;CESPEDOSA DE TORMES;;23
37-E1-00152;DE LUIS ALONSO, JOSE MANUEL;;PLAZA MAYOR;SALAMANCA;CASTELLANOS DE MORISCOS;CASTELLANOS DE MORISCOS;37439;13
37-E1-00155;SARMIENTO GONZALEZ, RAQUEL;;CALLE AVE MARIA;SALAMANCA;PALACIOSRUBIOS;PALACIOSRUBIOS;37406;4
37-E1-00156;CALLE VICENTE, MARIA VICTORIA;;CALLE SANTA TERESA;SALAMANCA;ENCINAS DE ABAJO;ENCINAS DE ABAJO;37893;S/N
37-E1-00158;PARIENTE VELASCO, MARIA JESUS;;CALLE TORMES;SALAMANCA;URBANIZACION EL ENCINAR;TERRADILLOS;37190;7
37-E1-00161;MARTIN SANCHEZ, JOSE LUIS;;CZADA ALBA;SALAMANCA;CALVARRASA DE ARRIBA;CALVARRASA DE ARRIBA;37191;21
37-E1-00162;CUADRADO MORO, ANA;;CALLE ERAS;SALAMANCA;HINOJOSA DE DUERO;HINOJOSA DE DUERO;37230;24
37-E1-00167;GARCIA VALLE, SILVIA;;CALLE CANTARRANAS;SALAMANCA;PARADINAS DE SAN JUAN;PARADINAS DE SAN JUAN;37318;S/N
37-E1-00171;PEREZ PEREZ, LAURA;;CALLE DOCTOR BUSTOS;SALAMANCA;GALINDUSTE;GALINDUSTE;37785;32
37-E1-00175;FRANCIA BOGAJO, MARIA ISABEL;;CALLE FELIPE BENITEZ;SALAMANCA;PEREÑA DE LA RIVERA;PEREÑA DE LA RIBERA;;5
37-E1-00176;DIAZ RODRIGUEZ, MARIA ANGELES;;CALLE JESUS;SALAMANCA;MIEZA;MIEZA;37254;17
37-E1-00180;GARCIA CUANDA, CARLOS;;CALLE SANTA MARTA;SALAMANCA;CARBAJOSA DE LA SAGRADA;CARBAJOSA DE LA SAGRADA;37188;S/N
37-E1-00189;MORALES HERRERO, JUAN IGNACIO;;CALLE C/ PEDRARIAS;SALAMANCA;ALDEALENGUA;ALDEALENGUA;;2
37-E1-00195;SANTANA GONZALEZ, MARIA NIEVES;;CALLE CONVENTO;SALAMANCA;MANCERA DE ABAJO;MANCERA DE ABAJO;37315;6
37-E1-00197;ALONSO MORAL, ESTEFANIA;;CALLE LARGA;SALAMANCA;CAMPO DE PEÑARANDA (EL);CAMPO DE PEÑARANDA, EL;37317;50
37-E1-00198;LUCAS RODRIGUEZ, BEATRIZ;;CALLE ABAJO;SALAMANCA;FUENTES DE BEJAR;FUENTES DE BÉJAR;37790;39
37-E1-00205;MANZANO IGLESIAS, MARIA DEL CARMEN;;CALLE BARRIO NUEVO;SALAMANCA;MASUECO;MASUECO;;48
37-E1-00209;BLANCO GONZALEZ, M. JESUS;;CALLE SANTIAGO;SALAMANCA;MONTEMAYOR DEL RIO;MONTEMAYOR DEL RÍO;37727;20
37-E1-00212;GARCIA HERNANDEZ, CARLOS;;CALLE C/ CARRETERA DE MADRID, 61-65;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;37900;S/N
37-E1-00213;CANUT SANCHEZ, MARIA LUISA;;CALLE GENERALISIMO FRANCO;SALAMANCA;VILLASBUENAS;VILLASBUENAS;37256;11
37-E1-00215;KASSEM HASSAN, FAWAZ MUHIEDDIN;;CALLE LUNA;SALAMANCA;PALACIOS DEL ARZOBISPO;PALACIOS DEL ARZOBISPO;37111;12
37-E1-00216;GONZALEZ BLANCO, MARIA DEL CARMEN;;CALLE VISTAHERMOSA;SALAMANCA;MONTERRUBIO DE ARMUÑA;MONTERRUBIO DE ARMUÑA;37798;8
37-E1-00220;ALONSO BERNAL, MYRIAN;;CTRA  VITIGUDINO;SALAMANCA;TRABANCA;TRABANCA;;4
37-E1-00221;PEREZ ARROYO, INES;;CALLE PAZ;SALAMANCA;NAVA DE SOTROBAL;NAVA DE SOTROBAL;37850;11
37-E1-00223;RIVAS CABAÑERO, LINA;;CALLE Avda. Peña de Francia;SALAMANCA;VECINOS;VECINOS;37450;10
37-E1-00225;FERNANDEZ FIDALGO, AURORA;;CALLE LARGA;SALAMANCA;VILLASRUBIAS;VILLASRUBIAS;37522;2
37-E1-00230;SANTOS BRAVO, MARIA CARIDAD;;PLAZA ESPAÑA;SALAMANCA;SAN CRISTOBAL DE LA CUESTA;SAN CRISTÓBAL DE LA CUESTA;;11
37-E1-00231;PEDRAZA DOMINGUEZ, ANGEL;;CALLE SALAS POMBO;SALAMANCA;ALDEHUELA DE LA BOVEDA;ALDEHUELA DE LA BÓVEDA;37460;16
37-E1-00234;SANCHEZ SANCHEZ, FELISA;;CALLE ERAS;SALAMANCA;SEPULCRO-HILARIO;SEPULCRO-HILARIO;37638;S/N
37-E1-00239;HEBRERO GOMEZ, MARIA BELEN;;CMNO  AGUAS;SALAMANCA;SALAMANCA;SALAMANCA;37003;59
37-E1-00241;FUENTES DE FRUTOS, JOSE ENRIQUE;;CALLE SUMATRA;SALAMANCA;SALAMANCA;SALAMANCA;37003;1
37-E1-00248;GARCIA SANTOS, MARIA AUXILIADORA;;CALLE SALIDA DE SALAMANCA;SALAMANCA;PARADA DE RUBIALES;PARADA DE RUBIALES;37419;12
37-E1-00250;SAGRADO IGLESIAS, JESUS;;CALLE COMUNEROS;SALAMANCA;SANDO;SANDO;37468;17
37-E1-00254;RAMIRO DE LA CAL, MANUEL / RODRIGO CURIEL, ANA;;AVDA  SALAMANCA;SALAMANCA;CIUDAD RODRIGO;CIUDAD RODRIGO;;59
37-E1-00255;VAQUERO SANCHEZ, MARIA VICTORIA;;AVDA  LASALLE;SALAMANCA;SALAMANCA;SALAMANCA;37008;46
37-E1-00258;ALVAREZ DEL CASTILLO, JORGE;;CALLE CALVO SOTELO;SALAMANCA;VALDECARROS;VALDECARROS;37881;4
37-E1-00259;SAYAGUES VEGA, MARIANO;;PASEO ESTACION;SALAMANCA;PEÑARANDA DE BRACAMONTE;PEÑARANDA DE BRACAMONTE;37300;8
37-E1-00260;CERRO SANTOS, MARIA CARMEN;;CALLE BODEGUITAS;SALAMANCA;SAN ESTEBAN DE LA SIERRA;SAN ESTEBAN DE LA SIERRA;37671;4
37-E1-00261;HERRERO MARTIN, JESUS ALBERTO;;CALLE CHORRO;SALAMANCA;ROBLEDA;ROBLEDA;37521;19
37-E1-00262;LANTADA PUEBLA, MARIA NIEVES;;CALLE NUEVA;SALAMANCA;MONTEJO;MONTEJO;37795;27
